,date,open,close,high,low,volume,code
897,2011-02-01,22.721,22.799,22.867,22.589,140347.0,601318
898,2011-02-09,22.731,22.776,23.164,22.571,217564.0,601318
899,2011-02-10,22.731,23.082,23.123,22.53,249274.0,601318
900,2011-02-11,22.913,22.808,23.004,22.708,425115.0,601318
901,2011-02-14,22.822,23.867,23.963,22.804,548549.0,601318
902,2011-02-15,23.821,23.57,23.963,23.552,336940.0,601318
903,2011-02-16,23.506,23.502,23.671,23.278,272510.0,601318
904,2011-02-17,23.511,23.397,23.689,23.278,257825.0,601318
905,2011-02-18,23.324,23.36,23.543,23.173,249045.0,601318
906,2011-02-21,23.269,23.534,23.575,23.132,217624.0,601318
907,2011-02-22,23.552,22.475,23.593,22.461,507037.0,601318
908,2011-02-23,22.379,22.333,22.53,22.197,284176.0,601318
909,2011-02-24,22.32,22.306,22.365,22.005,271321.0,601318
910,2011-02-25,22.311,22.466,22.767,22.183,253069.0,601318
911,2011-02-28,22.493,22.712,22.753,22.265,256495.0,601318
912,2011-03-01,22.726,22.936,23.155,22.685,282299.0,601318
913,2011-03-02,22.753,22.872,23.055,22.648,225292.0,601318
914,2011-03-03,22.991,23.15,23.78,22.977,658489.0,601318
915,2011-03-04,23.26,23.794,23.849,23.164,481229.0,601318
916,2011-03-07,24.013,24.419,24.515,23.958,544388.0,601318
917,2011-03-08,24.374,24.269,24.556,24.013,302452.0,601318
918,2011-03-09,24.419,24.383,24.652,24.177,268171.0,601318
919,2011-03-10,24.282,23.57,24.282,23.534,432742.0,601318
920,2011-03-11,23.415,23.214,23.557,23.077,304760.0,601318
921,2011-03-15,23.278,22.571,23.347,22.142,558216.0,601318
922,2011-03-16,22.794,22.89,23.091,22.731,239269.0,601318
923,2011-03-17,22.662,22.26,22.662,22.183,395419.0,601318
924,2011-03-18,22.434,22.379,22.616,22.361,217790.0,601318
925,2011-03-21,22.457,22.457,22.721,22.402,178335.0,601318
926,2011-03-22,22.594,22.863,22.909,22.406,229230.0,601318
927,2011-03-23,22.776,23.018,23.123,22.68,202633.0,601318
928,2011-03-24,23.018,22.826,23.036,22.776,157787.0,601318
929,2011-03-25,22.886,23.055,23.319,22.785,282207.0,601318
930,2011-03-28,23.141,22.854,23.397,22.822,311402.0,601318
931,2011-03-29,22.863,22.758,23.178,22.521,353005.0,601318
932,2011-03-30,22.822,22.817,23.045,22.689,197365.0,601318
933,2011-03-31,22.872,22.575,22.986,22.557,187467.0,601318
934,2011-04-01,22.639,23.383,23.397,22.607,305885.0,601318
935,2011-04-06,23.662,24.296,24.392,23.602,779886.0,601318
936,2011-04-07,24.397,24.191,24.401,24.027,317422.0,601318
937,2011-04-08,24.146,24.146,24.378,23.986,220701.0,601318
938,2011-04-11,24.191,23.68,24.333,23.657,336488.0,601318
939,2011-04-12,23.598,23.726,23.835,23.461,256472.0,601318
940,2011-04-13,23.58,24.424,24.465,23.548,345013.0,601318
941,2011-04-14,24.36,24.269,24.693,24.196,422949.0,601318
942,2011-04-15,24.241,24.73,24.798,24.136,378106.0,601318
943,2011-04-18,24.629,25.054,25.323,24.547,515045.0,601318
944,2011-04-19,24.821,24.1,24.867,24.091,344427.0,601318
945,2011-04-20,24.26,24.018,24.365,23.858,219672.0,601318
946,2011-04-21,24.314,24.173,24.456,24.132,174261.0,601318
947,2011-04-22,24.191,23.812,24.191,23.753,167899.0,601318
948,2011-04-25,23.812,23.589,23.812,23.392,207586.0,601318
949,2011-04-26,23.497,23.538,23.785,23.452,190239.0,601318
950,2011-04-27,23.68,23.557,23.721,23.415,167602.0,601318
951,2011-04-28,23.735,23.789,24.2,23.735,373851.0,601318
952,2011-04-29,23.712,23.84,23.913,23.233,221706.0,601318
953,2011-05-03,23.735,23.995,24.045,23.465,196591.0,601318
954,2011-05-04,23.735,23.182,23.821,23.096,303428.0,601318
955,2011-05-05,23.132,22.963,23.187,22.794,227055.0,601318
956,2011-05-06,22.721,22.858,23.055,22.671,174482.0,601318
957,2011-05-09,22.95,22.694,22.995,22.635,162473.0,601318
958,2011-05-10,22.703,22.918,22.972,22.703,109520.0,601318
959,2011-05-11,22.936,22.931,23.073,22.753,105821.0,601318
960,2011-05-12,22.721,22.461,22.89,22.457,159404.0,601318
961,2011-05-13,22.598,22.849,22.899,22.452,164616.0,601318
962,2011-05-16,22.822,22.489,22.895,22.47,171127.0,601318
963,2011-05-17,22.489,22.735,22.913,22.457,159673.0,601318
964,2011-05-18,22.703,22.872,23.096,22.607,190681.0,601318
965,2011-05-19,22.931,22.772,23.045,22.689,114867.0,601318
966,2011-05-20,22.735,22.813,22.909,22.731,98703.0,601318
967,2011-05-23,22.731,21.968,22.776,21.932,275342.0,601318
968,2011-05-24,21.973,22.019,22.133,21.909,121461.0,601318
969,2011-05-25,21.968,21.813,21.968,21.795,139887.0,601318
970,2011-05-26,21.959,21.781,22.037,21.767,145725.0,601318
971,2011-05-27,21.781,21.895,22.096,21.772,157783.0,601318
972,2011-05-30,21.854,21.9,22.05,21.79,133058.0,601318
973,2011-05-31,21.918,22.233,22.27,21.854,144133.0,601318
974,2011-06-01,22.137,22.133,22.265,22.069,134985.0,601318
975,2011-06-02,21.909,21.571,21.996,21.375,217226.0,601318
976,2011-06-03,21.58,21.763,21.813,21.498,134132.0,601318
977,2011-06-07,21.626,21.882,21.932,21.53,110556.0,601318
978,2011-06-08,21.863,21.736,21.863,21.548,116779.0,601318
979,2011-06-09,21.704,21.466,21.795,21.421,139353.0,601318
980,2011-06-10,21.553,21.649,21.667,21.407,115654.0,601318
981,2011-06-13,21.453,21.352,21.457,21.124,114612.0,601318
982,2011-06-14,21.329,21.489,21.621,21.224,130822.0,601318
983,2011-06-15,21.512,21.174,21.608,21.151,127000.0,601318
984,2011-06-17,20.946,20.594,21.037,20.572,222785.0,601318
985,2011-06-20,20.617,20.248,20.672,20.065,204701.0,601318
986,2011-06-21,20.266,20.371,20.407,20.17,150976.0,601318
987,2011-06-22,20.448,20.499,20.69,20.416,152402.0,601318
988,2011-06-23,20.485,20.937,21.087,20.325,173064.0,601318
989,2011-06-24,20.9,21.767,21.863,20.882,370102.0,601318
990,2011-06-27,21.681,21.676,22.041,21.599,134682.0,601318
991,2011-06-28,21.836,21.589,21.863,21.384,133229.0,601318
992,2011-06-29,21.672,21.329,21.749,21.306,144644.0,601318
993,2011-06-30,21.43,22.032,22.292,21.398,298003.0,601318
994,2011-07-01,22.082,21.973,22.16,21.831,153785.0,601318
995,2011-07-04,22.11,22.443,22.525,22.11,219863.0,601318
996,2011-07-05,22.411,22.228,22.516,22.092,163092.0,601318
997,2011-07-06,22.128,22.365,22.685,21.804,216706.0,601318
998,2011-07-07,22.639,22.183,22.667,22.028,230480.0,601318
999,2011-07-08,22.274,22.133,22.411,22.046,141415.0,601318
1000,2011-07-11,21.977,21.882,21.977,21.694,144563.0,601318
1001,2011-07-12,21.672,21.261,21.672,21.238,216612.0,601318
1002,2011-07-13,21.352,21.644,21.717,21.284,183346.0,601318
1003,2011-07-14,21.644,21.626,21.777,21.503,146231.0,601318
1004,2011-07-15,21.594,21.809,21.955,21.443,136086.0,601318
1005,2011-07-18,21.859,21.658,21.973,21.571,139543.0,601318
1006,2011-07-19,21.535,21.411,21.576,21.361,117103.0,601318
1007,2011-07-20,21.612,21.503,21.667,21.389,143924.0,601318
1008,2011-07-21,21.618,21.167,21.623,21.135,125644.0,601318
1009,2011-07-22,21.296,21.356,21.563,21.19,129407.0,601318
1010,2011-07-25,21.227,20.803,21.227,20.716,192892.0,601318
1011,2011-07-26,20.803,20.992,21.033,20.766,95047.0,601318
1012,2011-07-27,20.845,20.716,20.881,20.555,231018.0,601318
1013,2011-07-28,20.518,20.288,20.518,20.196,234260.0,601318
1014,2011-07-29,20.37,20.486,20.762,20.191,254174.0,601318
1015,2011-08-01,20.486,20.674,20.716,20.421,129199.0,601318
1016,2011-08-02,20.426,20.426,20.44,20.209,104483.0,601318
1017,2011-08-03,20.251,20.278,20.499,20.2,135518.0,601318
1018,2011-08-04,20.361,20.269,20.513,20.255,122708.0,601318
1019,2011-08-05,19.795,19.491,19.832,19.353,372558.0,601318
1020,2011-08-08,19.243,18.856,19.418,18.741,319360.0,601318
1021,2011-08-09,18.35,18.732,18.824,18.234,358450.0,601318
1022,2011-08-10,19.086,18.87,19.151,18.745,272346.0,601318
1023,2011-08-11,18.594,19.183,19.192,18.478,285107.0,601318
1024,2011-08-12,19.325,18.999,19.335,18.874,280361.0,601318
1025,2011-08-15,19.072,19.611,19.648,18.874,278432.0,601318
1026,2011-08-16,19.51,19.275,19.634,19.243,188006.0,601318
1027,2011-08-18,19.51,18.989,19.565,18.902,193580.0,601318
1028,2011-08-19,18.612,18.557,18.828,18.465,164683.0,601318
1029,2011-08-22,18.621,18.607,18.805,18.414,129444.0,601318
1030,2011-08-23,18.621,18.87,18.874,18.548,115254.0,601318
1031,2011-08-24,18.985,18.695,19.026,18.64,134289.0,601318
1032,2011-08-25,18.745,19.546,19.565,18.741,362261.0,601318
1033,2011-08-26,19.418,19.339,19.496,19.197,185792.0,601318
1034,2011-08-29,19.058,18.907,19.058,18.727,187119.0,601318
1035,2011-08-30,19.04,18.791,19.302,18.778,165284.0,601318
1036,2011-08-31,18.75,18.75,18.782,18.589,185422.0,601318
1037,2011-09-01,18.874,18.934,19.21,18.796,203107.0,601318
1038,2011-09-02,18.931,19.0,19.166,18.686,120628.0,601318
1039,2011-09-05,18.81,18.603,18.81,18.566,108050.0,601318
1040,2011-09-06,18.621,18.455,18.621,18.348,148870.0,601318
1041,2011-09-07,18.626,18.723,18.806,18.464,144667.0,601318
1042,2011-09-08,18.783,18.492,18.787,18.482,108584.0,601318
1043,2011-09-09,18.686,18.556,18.889,18.478,133099.0,601318
1044,2011-09-13,18.182,18.242,18.385,18.14,133023.0,601318
1045,2011-09-14,18.381,18.237,18.436,17.877,177584.0,601318
1046,2011-09-15,18.288,18.159,18.413,18.14,115503.0,601318
1047,2011-09-16,18.298,18.284,18.496,18.256,142291.0,601318
1048,2011-09-19,18.131,17.928,18.159,17.905,112332.0,601318
1049,2011-09-20,17.928,18.011,18.067,17.836,80864.0,601318
1050,2011-09-21,18.053,18.542,18.7,17.974,216434.0,601318
1051,2011-09-22,18.371,17.97,18.529,17.886,179434.0,601318
1052,2011-09-23,17.743,17.563,17.799,17.189,293801.0,601318
1053,2011-09-26,17.323,15.881,17.512,15.821,680825.0,601318
1054,2011-09-27,16.172,16.172,16.301,16.047,352144.0,601318
1055,2011-09-28,16.348,16.024,16.435,15.964,187381.0,601318
1056,2011-09-29,15.927,15.733,15.927,15.687,277148.0,601318
1057,2011-09-30,15.83,15.511,15.839,15.428,308178.0,601318
1058,2011-10-10,15.622,15.664,15.793,15.604,192594.0,601318
1059,2011-10-11,16.218,15.867,16.306,15.793,323973.0,601318
1060,2011-10-12,15.849,16.75,16.773,15.798,366336.0,601318
1061,2011-10-13,16.648,16.777,17.022,16.611,313159.0,601318
1062,2011-10-14,16.764,16.833,16.874,16.593,172489.0,601318
1063,2011-10-17,16.939,17.175,17.364,16.888,238591.0,601318
1064,2011-10-18,16.962,16.412,17.041,16.334,199868.0,601318
1065,2011-10-19,16.505,16.445,16.814,16.338,201571.0,601318
1066,2011-10-20,16.246,16.029,16.288,15.876,184473.0,601318
1067,2011-10-21,16.172,16.172,16.38,16.084,166654.0,601318
1068,2011-10-24,16.449,17.022,17.087,16.283,309054.0,601318
1069,2011-10-25,16.958,17.133,17.327,16.731,287217.0,601318
1070,2011-10-26,17.105,17.341,17.549,17.087,305878.0,601318
1071,2011-10-27,17.142,17.554,17.586,17.124,381175.0,601318
1072,2011-10-28,17.882,17.891,18.367,17.78,579291.0,601318
1073,2011-10-31,17.928,17.872,18.104,17.762,239747.0,601318
1074,2011-11-01,17.665,18.122,18.566,17.6,389494.0,601318
1075,2011-11-02,17.836,18.519,18.556,17.743,336433.0,601318
1076,2011-11-03,18.556,18.658,19.083,18.556,420911.0,601318
1077,2011-11-04,18.907,18.663,19.037,18.653,300204.0,601318
1078,2011-11-07,18.547,18.381,18.667,18.344,185670.0,601318
1079,2011-11-08,18.478,18.441,18.667,18.344,130421.0,601318
1080,2011-11-09,18.575,18.732,18.847,18.385,216268.0,601318
1081,2011-11-10,18.436,17.946,18.445,17.933,285205.0,601318
1082,2011-11-11,18.006,17.933,18.14,17.789,123525.0,601318
1083,2011-11-14,18.187,18.459,18.515,18.187,182755.0,601318
1084,2011-11-15,18.422,18.27,18.445,18.164,116209.0,601318
1085,2011-11-16,18.196,17.434,18.293,17.318,319763.0,601318
1086,2011-11-17,17.466,17.207,17.526,17.096,232858.0,601318
1087,2011-11-18,17.036,16.81,17.179,16.68,246108.0,601318
1088,2011-11-21,16.837,16.921,16.939,16.611,164989.0,601318
1089,2011-11-22,16.773,16.791,17.004,16.699,194629.0,601318
1090,2011-11-23,16.814,16.449,16.856,16.357,173781.0,601318
1091,2011-11-24,16.311,16.699,16.888,16.269,183872.0,601318
1092,2011-11-25,16.62,16.514,16.717,16.44,93971.0,601318
1093,2011-11-28,16.63,16.653,16.842,16.574,126119.0,601318
1094,2011-11-29,16.874,16.944,16.967,16.685,180018.0,601318
1095,2011-11-30,16.847,16.292,16.888,16.241,175935.0,601318
1096,2011-12-01,17.142,17.179,17.674,16.99,531499.0,601318
1097,2011-12-02,17.05,17.142,17.179,16.911,202493.0,601318
1098,2011-12-05,17.318,17.133,17.503,17.036,211163.0,601318
1099,2011-12-06,17.142,17.013,17.276,16.87,145652.0,601318
1100,2011-12-07,17.096,17.521,17.535,17.041,222045.0,601318
1101,2011-12-08,17.378,17.554,17.734,17.198,205142.0,601318
1102,2011-12-09,17.373,17.544,17.646,17.327,133060.0,601318
1103,2011-12-12,17.554,17.332,17.604,17.263,123284.0,601318
1104,2011-12-13,17.092,16.782,17.189,16.648,137155.0,601318
1105,2011-12-14,16.634,16.639,16.727,16.496,118214.0,601318
1106,2011-12-15,16.5,16.357,16.671,16.181,127582.0,601318
1107,2011-12-16,16.265,16.611,16.81,16.255,161441.0,601318
1108,2011-12-19,16.449,16.694,16.736,16.121,182210.0,601318
1109,2011-12-20,16.565,16.782,16.958,16.533,131827.0,601318
1110,2011-12-21,16.634,15.909,16.981,15.872,333397.0,601318
1111,2011-12-22,15.89,15.705,16.033,15.571,260175.0,601318
1112,2011-12-23,15.705,15.705,15.918,15.461,217902.0,601318
1113,2011-12-26,15.585,15.511,15.83,15.465,162201.0,601318
1114,2011-12-27,15.502,15.608,15.964,15.465,129192.0,601318
1115,2011-12-28,15.525,15.765,15.802,15.456,135990.0,601318
1116,2011-12-29,15.719,15.687,15.849,15.571,105864.0,601318
1117,2011-12-30,15.756,15.913,16.015,15.729,146454.0,601318
1118,2012-01-04,16.121,15.664,16.172,15.622,145722.0,601318
1119,2012-01-05,15.502,15.678,15.987,15.488,181671.0,601318
1120,2012-01-06,15.645,15.641,15.802,15.53,170816.0,601318
1121,2012-01-09,15.664,16.047,16.057,15.41,331519.0,601318
1122,2012-01-10,16.08,16.768,16.814,16.057,385120.0,601318
1123,2012-01-11,16.727,16.556,16.842,16.472,265092.0,601318
1124,2012-01-12,16.537,16.805,17.096,16.472,228282.0,601318
1125,2012-01-13,16.81,16.648,16.967,16.449,188645.0,601318
1126,2012-01-16,16.588,16.445,16.819,16.44,139129.0,601318
1127,2012-01-17,16.533,17.475,17.521,16.38,312293.0,601318
1128,2012-01-18,17.42,17.304,17.789,17.226,225228.0,601318
1129,2012-01-19,17.332,17.794,17.859,17.332,356225.0,601318
1130,2012-01-20,17.914,18.067,18.237,17.817,398086.0,601318
1131,2012-01-30,18.071,17.836,18.159,17.766,220084.0,601318
1132,2012-01-31,17.836,17.715,18.067,17.466,241943.0,601318
1133,2012-02-01,17.665,17.286,17.854,17.152,270209.0,601318
1134,2012-02-02,17.397,18.316,18.344,17.392,440393.0,601318
1135,2012-02-03,18.298,18.552,18.778,18.182,441322.0,601318
1136,2012-02-06,18.589,18.307,18.644,18.131,224209.0,601318
1137,2012-02-07,18.168,17.979,18.27,17.789,263023.0,601318
1138,2012-02-09,18.524,18.427,18.737,18.344,409753.0,601318
1139,2012-02-10,18.39,18.524,18.815,18.353,261114.0,601318
1140,2012-02-13,18.27,18.612,18.875,18.228,205117.0,601318
1141,2012-02-14,18.598,18.288,18.598,18.108,235229.0,601318
1142,2012-02-15,18.228,18.593,18.76,18.228,242261.0,601318
1143,2012-02-16,18.566,18.335,18.575,18.21,172994.0,601318
1144,2012-02-17,18.57,18.367,18.63,18.228,173864.0,601318
1145,2012-02-20,18.621,18.524,18.894,18.496,314414.0,601318
1146,2012-02-21,18.547,18.801,18.824,18.344,228393.0,601318
1147,2012-02-22,18.746,18.986,19.097,18.575,240660.0,601318
1148,2012-02-23,18.94,18.949,19.171,18.857,186682.0,601318
1149,2012-02-24,18.949,19.259,19.268,18.824,257366.0,601318
1150,2012-02-27,19.328,19.18,19.499,19.143,283207.0,601318
1151,2012-02-28,19.212,19.273,19.402,19.092,200162.0,601318
1152,2012-02-29,19.208,18.861,19.222,18.773,256462.0,601318
1153,2012-03-01,18.806,18.737,18.991,18.704,177499.0,601318
1154,2012-03-02,18.792,19.06,19.078,18.792,212385.0,601318
1155,2012-03-05,19.083,18.529,19.152,18.51,355139.0,601318
1156,2012-03-06,18.515,18.224,18.529,18.127,401626.0,601318
1157,2012-03-07,18.067,18.085,18.339,18.034,216500.0,601318
1158,2012-03-08,18.173,18.441,18.649,18.173,268887.0,601318
1159,2012-03-09,18.589,18.515,18.612,18.325,137758.0,601318
1160,2012-03-12,18.51,18.381,18.51,18.067,241016.0,601318
1161,2012-03-13,18.358,18.783,18.787,18.358,225129.0,601318
1162,2012-03-14,18.944,18.367,19.009,18.298,322638.0,601318
1163,2012-03-15,18.321,18.27,18.57,18.256,196044.0,601318
1164,2012-03-16,18.316,18.27,18.432,17.928,225820.0,601318
1165,2012-03-19,18.187,18.025,18.187,17.882,252744.0,601318
1166,2012-03-20,17.974,17.909,18.182,17.882,198625.0,601318
1167,2012-03-21,18.067,17.988,18.136,17.766,176090.0,601318
1168,2012-03-22,18.025,17.997,18.117,17.794,136865.0,601318
1169,2012-03-23,17.919,17.752,17.919,17.646,159648.0,601318
1170,2012-03-26,17.706,17.678,17.794,17.54,108792.0,601318
1171,2012-03-27,17.836,17.706,17.877,17.563,190967.0,601318
1172,2012-03-28,17.637,17.272,17.665,17.216,227970.0,601318
1173,2012-03-29,17.147,16.745,17.235,16.68,249791.0,601318
1174,2012-03-30,16.856,16.902,16.93,16.694,194832.0,601318
1175,2012-04-05,16.902,17.447,17.558,16.699,288782.0,601318
1176,2012-04-06,17.443,17.595,17.715,17.364,192329.0,601318
1177,2012-04-09,17.457,17.397,17.604,17.304,84658.0,601318
1178,2012-04-10,17.336,17.591,17.614,17.073,127567.0,601318
1179,2012-04-11,17.36,17.512,17.674,17.327,148886.0,601318
1180,2012-04-12,17.531,18.053,18.104,17.429,252362.0,601318
1181,2012-04-13,18.122,18.367,18.505,18.113,342894.0,601318
1182,2012-04-16,18.256,18.242,18.39,18.113,102341.0,601318
1183,2012-04-17,18.228,17.965,18.316,17.951,119963.0,601318
1184,2012-04-18,18.076,18.478,18.515,18.011,218910.0,601318
1185,2012-04-19,18.445,18.949,19.175,18.395,569055.0,601318
1186,2012-04-20,18.898,19.115,19.175,18.861,352075.0,601318
1187,2012-04-23,19.106,18.773,19.328,18.704,279378.0,601318
1188,2012-04-24,18.672,18.847,19.314,18.575,420200.0,601318
1189,2012-04-25,18.806,18.852,19.078,18.686,224789.0,601318
1190,2012-04-26,18.94,19.032,19.222,18.931,224004.0,601318
1191,2012-04-27,19.037,18.81,19.175,18.713,234195.0,601318
1192,2012-05-02,19.286,19.485,19.619,19.148,363653.0,601318
1193,2012-05-03,19.494,19.906,19.97,19.453,318633.0,601318
1194,2012-05-04,19.869,19.906,20.03,19.688,268197.0,601318
1195,2012-05-07,19.684,19.402,19.799,19.268,332307.0,601318
1196,2012-05-08,19.49,19.217,19.541,19.125,293732.0,601318
1197,2012-05-09,19.06,19.152,19.249,19.0,259380.0,601318
1198,2012-05-10,19.129,19.115,19.254,19.083,182334.0,601318
1199,2012-05-11,19.106,19.028,19.333,18.898,177240.0,601318
1200,2012-05-14,19.18,18.847,19.346,18.584,239248.0,601318
1201,2012-05-15,18.944,19.494,19.499,18.944,470313.0,601318
1202,2012-05-16,19.407,19.041,19.439,19.005,221806.0,601318
1203,2012-05-17,19.111,19.591,19.638,19.065,295446.0,601318
1204,2012-05-18,19.393,19.134,19.393,18.944,262366.0,601318
1205,2012-05-21,19.041,19.231,19.434,19.041,155806.0,601318
1206,2012-05-22,19.305,19.67,19.684,19.268,300483.0,601318
1207,2012-05-23,19.591,19.504,19.638,19.314,234726.0,601318
1208,2012-05-24,19.411,19.425,19.716,19.342,125274.0,601318
1209,2012-05-25,19.416,18.783,19.541,18.667,226039.0,601318
1210,2012-05-28,18.746,18.977,19.037,18.566,215093.0,601318
1211,2012-05-29,18.986,19.508,19.684,18.852,260238.0,601318
1212,2012-05-30,19.508,19.522,19.67,19.416,184023.0,601318
1213,2012-05-31,19.448,19.356,19.467,19.259,170147.0,601318
1214,2012-06-01,19.36,19.485,19.633,19.351,142948.0,601318
1215,2012-06-04,19.268,18.857,19.374,18.806,366667.0,601318
1216,2012-06-05,18.921,18.792,19.06,18.732,213146.0,601318
1217,2012-06-06,18.894,18.944,19.111,18.866,155657.0,601318
1218,2012-06-07,19.175,18.981,19.48,18.898,150635.0,601318
1219,2012-06-08,19.314,18.991,19.337,18.921,266562.0,601318
1220,2012-06-11,19.139,19.559,19.568,19.06,194083.0,601318
1221,2012-06-12,19.439,19.638,19.707,19.43,198195.0,601318
1222,2012-06-13,19.647,20.922,21.005,19.647,542936.0,601318
1223,2012-06-14,20.936,20.853,21.125,20.765,348910.0,601318
1224,2012-06-15,20.908,21.282,21.546,20.908,393239.0,601318
1225,2012-06-18,21.477,21.31,21.578,21.079,201148.0,601318
1226,2012-06-19,21.255,21.236,21.532,21.185,202791.0,601318
1227,2012-06-20,21.255,21.273,21.504,21.232,138919.0,601318
1228,2012-06-21,21.144,20.686,21.144,20.451,275213.0,601318
1229,2012-06-25,20.539,20.118,20.603,20.086,189097.0,601318
1230,2012-06-26,20.095,20.317,20.539,19.998,211789.0,601318
1231,2012-06-28,20.331,20.631,20.839,20.331,253444.0,601318
1232,2012-06-29,20.571,21.135,21.453,20.562,332907.0,601318
1233,2012-07-02,21.301,21.301,21.329,20.941,185929.0,601318
1234,2012-07-03,21.301,21.079,21.624,21.005,243087.0,601318
1235,2012-07-04,21.121,20.862,21.222,20.746,110491.0,601318
1236,2012-07-05,20.723,20.954,21.162,20.622,148644.0,601318
1237,2012-07-06,21.139,21.366,21.486,20.862,330381.0,601318
1238,2012-07-09,21.25,21.07,21.647,20.982,208367.0,601318
1239,2012-07-10,21.07,21.033,21.416,20.834,161024.0,601318
1240,2012-07-11,20.885,21.121,21.162,20.783,143387.0,601318
1241,2012-07-12,21.07,20.797,21.07,20.488,351041.0,601318
1242,2012-07-13,20.58,20.793,21.07,20.58,148773.0,601318
1243,2012-07-16,20.905,20.245,20.905,20.19,208562.0,601318
1244,2012-07-17,20.213,20.58,20.631,20.111,208013.0,601318
1245,2012-07-18,20.64,20.585,20.84,20.12,166542.0,601318
1246,2012-07-19,20.515,21.347,21.607,20.45,353009.0,601318
1247,2012-07-20,21.282,21.36,21.388,21.1,187084.0,601318
1248,2012-07-23,21.077,20.812,21.077,20.677,172867.0,601318
1249,2012-07-24,20.65,20.877,21.096,20.65,157409.0,601318
1250,2012-07-25,20.682,20.77,21.086,20.677,112389.0,601318
1251,2012-07-26,20.817,20.77,21.226,20.677,164923.0,601318
1252,2012-07-27,20.933,20.673,20.993,20.213,247192.0,601318
1253,2012-07-30,20.636,20.264,20.854,20.217,159358.0,601318
1254,2012-07-31,20.264,20.557,20.966,20.213,209829.0,601318
1255,2012-08-01,20.636,21.007,21.086,20.589,154617.0,601318
1256,2012-08-02,20.956,20.835,21.086,20.631,146926.0,601318
1257,2012-08-03,20.835,20.468,20.882,20.166,229890.0,601318
1258,2012-08-06,20.45,20.724,20.756,20.413,146310.0,601318
1259,2012-08-07,20.677,20.408,20.715,20.306,180692.0,601318
1260,2012-08-08,20.427,20.617,20.645,20.334,127186.0,601318
1261,2012-08-09,20.468,20.752,20.766,20.375,142390.0,601318
1262,2012-08-10,20.677,20.835,21.035,20.677,137099.0,601318
1263,2012-08-13,20.812,19.479,20.817,19.353,414447.0,601318
1264,2012-08-14,19.479,19.33,19.562,19.014,245762.0,601318
1265,2012-08-15,19.33,19.297,19.493,19.237,111921.0,601318
1266,2012-08-16,19.283,19.293,19.423,19.167,84905.0,601318
1267,2012-08-17,19.26,19.339,19.376,19.051,142502.0,601318
1268,2012-08-20,19.098,19.116,19.237,18.772,127159.0,601318
1269,2012-08-21,19.144,19.079,19.428,18.967,148397.0,601318
1270,2012-08-22,19.088,19.0,19.237,18.791,146413.0,601318
1271,2012-08-23,19.005,19.065,19.153,18.87,144523.0,601318
1272,2012-08-24,19.121,18.991,19.209,18.926,118785.0,601318
1273,2012-08-27,18.977,18.061,19.042,18.047,245566.0,601318
1274,2012-08-28,18.061,18.066,18.349,17.959,127798.0,601318
1275,2012-08-29,17.982,17.857,18.038,17.783,107503.0,601318
1276,2012-08-30,17.611,18.182,18.377,17.611,225262.0,601318
1277,2012-08-31,18.126,18.052,18.494,18.006,129956.0,601318
1278,2012-09-03,17.903,18.517,18.652,17.899,191676.0,601318
1279,2012-09-04,18.586,18.322,18.624,18.243,100364.0,601318
1280,2012-09-05,18.275,18.238,18.531,18.182,121555.0,601318
1281,2012-09-06,18.345,18.503,18.633,18.303,96156.0,601318
1282,2012-09-07,18.772,19.539,19.785,18.772,402051.0,601318
1283,2012-09-10,19.562,19.502,19.683,19.33,161953.0,601318
1284,2012-09-11,19.414,19.153,19.414,19.019,139953.0,601318
1285,2012-09-12,19.376,19.153,19.562,19.028,133843.0,601318
1286,2012-09-13,19.153,18.972,19.214,18.958,135444.0,601318
1287,2012-09-14,19.204,19.065,19.451,18.958,199839.0,601318
1288,2012-09-17,18.958,18.6,19.204,18.586,158170.0,601318
1289,2012-09-18,18.47,18.6,18.758,18.266,113933.0,601318
1290,2012-09-19,18.591,18.763,18.81,18.54,104929.0,601318
1291,2012-09-20,18.749,18.498,18.749,18.48,187217.0,601318
1292,2012-09-21,18.433,18.391,18.596,18.261,105097.0,601318
1293,2012-09-24,18.271,18.707,18.777,18.136,104670.0,601318
1294,2012-09-25,18.679,18.879,19.153,18.679,138251.0,601318
1295,2012-09-26,18.819,18.819,19.024,18.763,102482.0,601318
1296,2012-09-27,18.879,19.42,19.696,18.879,254070.0,601318
1297,2012-09-28,19.238,19.56,19.616,19.169,225460.0,601318
1298,2012-10-08,19.616,19.332,19.947,19.285,120276.0,601318
1299,2012-10-09,19.448,19.752,19.891,19.448,175674.0,601318
1300,2012-10-10,19.682,19.682,19.775,19.588,84831.0,601318
1301,2012-10-11,19.588,19.42,19.588,19.327,95081.0,601318
1302,2012-10-12,19.579,19.36,19.817,19.294,116238.0,601318
1303,2012-10-15,19.49,19.458,19.728,19.336,73058.0,601318
1304,2012-10-16,19.458,19.476,19.7,19.374,93644.0,601318
1305,2012-10-17,19.588,19.374,19.588,19.122,130765.0,601318
1306,2012-10-18,19.355,19.49,19.574,19.127,175185.0,601318
1307,2012-10-19,19.425,19.588,19.588,19.425,91612.0,601318
1308,2012-10-22,19.495,19.691,19.714,19.462,109040.0,601318
1309,2012-10-23,19.761,19.476,19.812,19.406,98355.0,601318
1310,2012-10-24,19.42,19.439,19.598,19.346,89125.0,601318
